decision_id,run_id,run_month,run_date,customer_id,model_version,p_new_season,p_performance,p_suppression,recommended_campaign,predicted_conversion,estimated_uplift,estimated_net_value,priority_score,recommend_followup,tenure_months,recency_days,historical_spend,purchase_frequency,digital_engagement,email_engagement,prior_campaign_response,category_affinity,performance_affinity,lifestyle_affinity,days_since_visit,followup_eligible,primary_channel,loyalty_tier,customer_type,region,state,market_type,segment,actual_campaign,execution_class,followup_completed,converted,gross_revenue,campaign_cost,incremental_conversion_prob,net_incremental_revenue,missed_value,wasted_spend
RUN-202411-AT-101346,RUN-202411,2024-11,2024-11-01,AT-101346,v1.0,0.05949961168353396,0.13085274515105208,0.03688856019127284,Performance Collection,0.13085274515105208,0.09396418495977923,4.147866552053316,0.99,False,47,19,80.55,6,0.416,0.345,0.277,0.576,0.26,0.586,7,False,Paid Social,Insider,Returning,Southwest,NV,Urban,Returning Buyer,Performance Collection,Adopted,False,1,78.67,0.4,0.0753,3.24,0.0,0.0
RUN-202411-AT-100079,RUN-202411,2024-11,2024-11-01,AT-100079,v1.0,0.05882911841089051,0.19716712471501516,0.011513447206684853,Performance Collection,0.19716712471501516,0.1856536775083303,8.585637991403187,0.99,False,43,159,122.71,9,0.556,0.581,0.346,0.645,0.829,0.27,70,False,Organic,Insider,Returning,Northeast,MA,Rural,Performance Affinity,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,8.585637991403187,0.0
RUN-202411-AT-100038,RUN-202411,2024-11,2024-11-01,AT-100038,v1.0,0.07443426573019944,0.08331786184281476,0.09429632919266494,Suppression,0.09429632919266494,0.0,0.0,0.23114073416146702,False,23,56,60.26,3,0.728,0.676,0.243,0.413,0.453,0.777,74,False,Direct,Member,Returning,California,CA,Suburban,Lifestyle Affinity,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202411-AT-100663,RUN-202411,2024-11,2024-11-01,AT-100663,v1.0,0.24466867423463692,0.07449757483692689,0.00784187662401853,New Season Edit,0.24466867423463692,0.2368267976106184,11.10241700435393,0.99,False,31,221,684.48,6,0.302,0.377,0.247,0.893,0.693,0.479,45,False,Paid Social,Member,Returning,Pacific Northwest,ID,Rural,High-Value,New Season Edit,Adopted,False,0,0.0,0.36,0.0743,3.23,0.0,0.23399999999999999
RUN-202411-AT-100556,RUN-202411,2024-11,2024-11-01,AT-100556,v1.0,0.03517028526351566,0.04297178005162642,0.12838846300624013,Suppression,0.12838846300624013,0.0,0.0,0.22432230739875197,False,33,149,88.27,14,0.592,0.23,0.633,0.242,0.793,0.657,13,False,Paid Social,Explorer,Returning,California,CA,Urban,At-Risk,Re-Engagement,Suppression rejected,False,0,0.0,0.34,0.0,-0.34,0.0,0.22100000000000003
RUN-202411-AT-101165,RUN-202411,2024-11,2024-11-01,AT-101165,v1.0,0.06205961572096108,0.07980985483579475,0.01416235139848066,Performance Collection,0.07980985483579475,0.0656475034373141,2.7773391663660023,0.99,False,3,91,212.56,1,0.374,0.758,0.621,0.862,0.263,0.339,74,False,Direct,Founders,Returning,Southeast,GA,Rural,Returning Buyer,Re-Engagement,Modified,False,0,0.0,0.34,0.0825,3.65,0.0,0.22100000000000003
RUN-202411-AT-101537,RUN-202411,2024-11,2024-11-01,AT-101537,v1.0,0.1180452794613053,0.08058155020606567,0.022745883716759754,New Season Edit,0.1180452794613053,0.09529939574454555,4.252490754036005,0.99,True,82,4,429.85,12,0.518,0.194,0.417,0.899,0.592,0.505,28,True,Organic,Explorer,Returning,Northeast,PA,Suburban,High-Value,New Season Edit,Adopted,False,0,0.0,0.36,0.0937,4.18,0.0,0.23399999999999999
RUN-202411-AT-100921,RUN-202411,2024-11,2024-11-01,AT-100921,v1.0,0.13147178265925988,0.047015232518071506,0.03485331950668392,New Season Edit,0.13147178265925988,0.09661846315257597,4.316333616584678,0.99,False,32,76,105.55,9,0.585,0.513,0.61,0.596,0.305,0.382,39,False,Direct,Member,Returning,Northeast,MA,Suburban,Returning Buyer,New Season Edit,Adopted,False,0,0.0,0.36,0.0824,3.63,0.0,0.23399999999999999
RUN-202411-AT-100124,RUN-202411,2024-11,2024-11-01,AT-100124,v1.0,0.014371488945768476,0.18702942221443408,0.019452857135164904,Performance Collection,0.18702942221443408,0.16757656507926919,7.71070574983663,0.99,False,36,84,241.94,15,0.836,0.306,0.182,0.199,0.12,0.169,10,False,Organic,Insider,Returning,Pacific Northwest,OR,Rural,Returning Buyer,New Season Edit,Modified,False,0,0.0,0.36,0.0453,1.83,5.88070574983663,0.23399999999999999
RUN-202411-AT-101550,RUN-202411,2024-11,2024-11-01,AT-101550,v1.0,0.03966312859268555,0.1933375601186102,0.0935452588172675,Performance Collection,0.1933375601186102,0.0997923013013427,4.429947382984988,0.99,False,75,13,260.9,17,0.812,0.354,0.309,0.704,0.549,0.354,19,False,Paid Social,Insider,New,California,CA,Suburban,New Customer,New Season Edit,Modified,False,0,0.0,0.36,0.0,-0.36,4.789947382984988,0.23399999999999999
RUN-202411-AT-100513,RUN-202411,2024-11,2024-11-01,AT-100513,v1.0,0.06931932696322449,0.09282577903750387,0.024647979008469396,Performance Collection,0.09282577903750387,0.06817780002903448,2.899805521405269,0.99,False,72,11,100.51,7,0.307,0.152,0.605,0.845,0.068,0.743,71,False,Paid Social,Explorer,Returning,California,CA,Suburban,Lifestyle Affinity,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,2.899805521405269,0.0
RUN-202411-AT-102069,RUN-202411,2024-11,2024-11-01,AT-102069,v1.0,0.09778165917902291,0.17532753995971764,0.10667452591740736,Performance Collection,0.17532753995971764,0.06865301404231028,2.922805879647818,0.99,False,75,149,140.06,1,0.688,0.715,0.64,0.393,0.407,0.674,58,False,Paid Social,Insider,Returning,Southwest,NM,Urban,Lifestyle Affinity,Performance Collection,Modified,False,1,90.94,0.4,0.0033,-0.24,3.1628058796478182,0.0
RUN-202411-AT-101987,RUN-202411,2024-11,2024-11-01,AT-101987,v1.0,0.22111996778616164,0.07438708841682677,0.04098822284933903,New Season Edit,0.22111996778616164,0.1801317449368226,8.358376454942213,0.99,True,29,161,457.43,1,0.692,0.336,0.333,0.932,0.712,0.5,73,True,Paid Social,Member,New,Midwest,MN,Urban,New Customer,New Season Edit,Adopted,False,0,0.0,0.36,0.063,2.69,0.0,0.23399999999999999
RUN-202411-AT-102385,RUN-202411,2024-11,2024-11-01,AT-102385,v1.0,0.08975534555070556,0.26255952512691577,0.006584928481185136,Performance Collection,0.26255952512691577,0.25597459664573063,11.989170477653364,0.99,True,80,210,180.5,11,0.708,0.587,0.238,0.763,0.695,0.825,76,True,Organic,Insider,Returning,Northeast,NY,Rural,Performance Affinity,Performance Collection,Adopted,False,0,0.0,0.4,0.1161,5.22,0.0,0.26
RUN-202411-AT-101402,RUN-202411,2024-11,2024-11-01,AT-101402,v1.0,0.1300903751166918,0.07094538441517403,0.14747776030210882,Suppression,0.14747776030210882,0.0,0.0,0.22050444793957824,False,79,161,153.23,1,0.747,0.684,0.705,0.495,0.604,0.494,15,False,Paid Social,Explorer,Returning,Southeast,GA,Urban,Returning Buyer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202411-AT-101862,RUN-202411,2024-11,2024-11-01,AT-101862,v1.0,0.04768214272911723,0.036628075037593355,0.06548372981598553,Suppression,0.06548372981598553,0.0,0.0,0.2369032540368029,False,73,223,358.4,10,0.571,0.193,0.236,0.483,0.54,0.439,61,False,Direct,Member,Returning,Southeast,NC,Urban,High-Value,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202411-AT-101989,RUN-202411,2024-11,2024-11-01,AT-101989,v1.0,0.059988674809542,0.03912793804242149,0.03741039672533892,New Season Edit,0.059988674809542,0.022578278084203082,0.7327886592754292,0.5672656576373961,False,3,92,197.44,9,0.53,0.212,0.606,0.716,0.559,0.684,69,False,Retail Partner,Member,New,California,CA,Suburban,New Customer,New Season Edit,Adopted,False,1,90.05,0.36,0.0764,3.34,0.0,0.0
RUN-202411-AT-102211,RUN-202411,2024-11,2024-11-01,AT-102211,v1.0,0.08679459058367947,0.080966820034633,0.10834929905803879,Suppression,0.10834929905803879,0.0,0.0,0.22833014018839226,False,36,195,108.86,9,0.572,0.85,0.154,0.347,0.399,0.576,44,False,Retail Partner,Member,Returning,Southwest,AZ,Urban,Returning Buyer,New Season Edit,Suppression rejected,False,0,0.0,0.36,0.0,-0.36,0.0,0.23399999999999999
RUN-202411-AT-102067,RUN-202411,2024-11,2024-11-01,AT-102067,v1.0,0.04801849863247028,0.08694788548816032,0.07470817760366573,Performance Collection,0.08694788548816032,0.012239707884494591,0.19240186160953832,0.4575377561564336,False,43,58,224.86,0,0.512,0.586,0.465,0.435,0.483,0.368,71,False,Direct,Insider,Returning,Southeast,GA,Suburban,Returning Buyer,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,0.19240186160953832,0.0
RUN-202411-AT-102062,RUN-202411,2024-11,2024-11-01,AT-102062,v1.0,0.07154812710331661,0.12456747000183005,0.10504623156783077,Performance Collection,0.12456747000183005,0.019521238433999277,0.544827940205565,0.5334113044822725,False,38,165,214.08,4,0.622,0.807,0.098,0.409,0.585,0.671,44,False,Direct,Insider,Returning,Southwest,AZ,Urban,Lifestyle Affinity,Performance Collection,Modified,False,0,0.0,0.4,0.0,-0.4,0.944827940205565,0.26
RUN-202411-AT-101249,RUN-202411,2024-11,2024-11-01,AT-101249,v1.0,0.057743816741876904,0.07783865645911835,0.012536440337861849,Performance Collection,0.07783865645911835,0.0653022161212565,2.760627260268815,0.99,False,41,68,211.48,1,0.636,0.206,0.452,0.564,0.498,0.685,11,False,Paid Social,Insider,Returning,Southeast,TN,Rural,Lifestyle Affinity,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,2.760627260268815,0.0
RUN-202411-AT-100988,RUN-202411,2024-11,2024-11-01,AT-100988,v1.0,0.12553641617934194,0.11736965690191141,0.053090369372389784,New Season Edit,0.12553641617934194,0.07244604680695216,3.1463886654564845,0.99,False,67,95,102.04,2,0.697,0.37,0.349,0.64,0.86,0.599,73,False,Retail Partner,Member,New,Mountain West,UT,Suburban,New Customer,Re-Engagement,Modified,False,0,0.0,0.34,0.0268,0.96,2.1863886654564846,0.22100000000000003
RUN-202411-AT-102348,RUN-202411,2024-11,2024-11-01,AT-102348,v1.0,0.14208530512108866,0.0967457234055475,0.012210303853547964,New Season Edit,0.14208530512108866,0.1298750012675407,5.925950061348971,0.99,False,29,234,436.23,13,0.815,0.344,0.068,0.781,0.873,0.274,59,False,Paid Social,Member,Returning,Pacific Northwest,OR,Rural,High-Value,New Season Edit,Adopted,False,0,0.0,0.36,0.06,2.54,0.0,0.23399999999999999
RUN-202411-AT-100512,RUN-202411,2024-11,2024-11-01,AT-100512,v1.0,0.10098927134122593,0.08903965500949226,0.023013557342372013,New Season Edit,0.10098927134122593,0.07797571399885392,3.4140245575445296,0.99,False,31,97,164.91,1,0.693,0.402,0.401,0.846,0.189,0.158,20,False,Organic,Member,Returning,Pacific Northwest,ID,Suburban,Returning Buyer,New Season Edit,Adopted,False,0,0.0,0.36,0.0846,3.73,0.0,0.23399999999999999
RUN-202411-AT-101424,RUN-202411,2024-11,2024-11-01,AT-101424,v1.0,0.10515968536621548,0.09190691829139655,0.08805058548633833,New Season Edit,0.10515968536621548,0.017109099879877146,0.46808043418605405,0.5102768207483198,False,85,227,187.28,12,0.853,0.416,0.175,0.746,0.921,0.325,3,False,Paid Social,Explorer,Returning,Mountain West,CO,Suburban,Performance Affinity,New Season Edit,Adopted,False,0,0.0,0.36,0.0,-0.36,0.0,0.23399999999999999
RUN-202411-AT-102055,RUN-202411,2024-11,2024-11-01,AT-102055,v1.0,0.11760039034319264,0.0738853807847627,0.14755425145609383,Suppression,0.14755425145609383,0.0,0.0,0.22048914970878125,False,80,160,959.58,7,0.859,0.363,0.298,0.899,0.854,0.26,88,False,Organic,Explorer,Returning,Southwest,NM,Urban,High-Value,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202411-AT-100532,RUN-202411,2024-11,2024-11-01,AT-100532,v1.0,0.06923974172013848,0.10313757998324441,0.07270562083172426,Performance Collection,0.10313757998324441,0.030431959151520152,1.0729068229335754,0.6471010143588399,False,70,53,177.97,11,0.65,0.388,0.163,0.531,0.494,0.518,7,False,Direct,Explorer,Returning,Mountain West,MT,Suburban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0446,1.76,0.0,0.26
RUN-202411-AT-100135,RUN-202411,2024-11,2024-11-01,AT-100135,v1.0,0.049600848033569504,0.15383347312632242,0.02716420563034955,Performance Collection,0.15383347312632242,0.12666926749597288,5.7307925468050875,0.99,False,74,146,91.02,13,0.63,0.403,0.467,0.333,0.182,0.839,27,False,Direct,Insider,Returning,Pacific Northwest,OR,Suburban,Lifestyle Affinity,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,5.7307925468050875,0.0
RUN-202411-AT-100043,RUN-202411,2024-11,2024-11-01,AT-100043,v1.0,0.032256035381712324,0.37942399238953584,0.01773478885608363,Performance Collection,0.37942399238953584,0.3616892035334522,17.105757451019084,0.99,False,52,143,207.55,16,0.547,0.428,0.368,0.532,0.593,0.891,85,False,Organic,Insider,New,Mountain West,UT,Suburban,New Customer,Re-Engagement,Modified,False,0,0.0,0.34,0.0689,2.99,14.115757451019084,0.22100000000000003
RUN-202411-AT-101105,RUN-202411,2024-11,2024-11-01,AT-101105,v1.0,0.10284238605999066,0.017295388465154896,0.05971861852775088,New Season Edit,0.10284238605999066,0.04312376753223978,1.7271903485604054,0.7813496576859384,False,75,179,408.08,15,0.535,0.182,0.851,0.684,0.616,0.278,15,False,Retail Partner,Explorer,Returning,Northeast,NJ,Suburban,High-Value,Member Access,Modified,False,0,0.0,0.44,0.0063,-0.14,1.8671903485604053,0.28600000000000003
RUN-202411-AT-100462,RUN-202411,2024-11,2024-11-01,AT-100462,v1.0,0.2138237643275516,0.1622561788890154,0.047340497170672007,New Season Edit,0.2138237643275516,0.16648326715687958,7.697790130392972,0.99,False,68,56,112.66,8,0.704,0.855,0.357,0.767,0.361,0.911,1,False,Direct,Member,Returning,Southeast,GA,Urban,Lifestyle Affinity,New Season Edit,Adopted,False,1,87.73,0.36,0.1144,5.18,0.0,0.0
RUN-202411-AT-101040,RUN-202411,2024-11,2024-11-01,AT-101040,v1.0,0.03557397594645203,0.053752106412507994,0.02033061826061916,Performance Collection,0.053752106412507994,0.033421488151888834,1.2176000265514195,0.6782519065426816,True,44,220,179.56,7,0.456,0.1,0.099,0.556,0.318,0.517,20,True,Organic,Explorer,Returning,Pacific Northwest,OR,Urban,At-Risk,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,1.2176000265514195,0.0
RUN-202411-AT-100428,RUN-202411,2024-11,2024-11-01,AT-100428,v1.0,0.1015963799320366,0.1648408652258808,0.025439306152743528,Performance Collection,0.1648408652258808,0.13940155907313725,6.3470354591398435,0.99,False,70,166,552.03,15,0.389,0.512,0.745,0.44,0.442,0.381,89,False,Direct,Explorer,Returning,Pacific Northwest,ID,Rural,High-Value,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,6.3470354591398435,0.0
RUN-202411-AT-101012,RUN-202411,2024-11,2024-11-01,AT-101012,v1.0,0.1494793998440983,0.1090475446562849,0.03696465331724682,New Season Edit,0.1494793998440983,0.11251474652685148,5.085713731899612,0.99,True,83,119,157.19,2,0.343,0.251,0.656,0.717,0.626,0.474,88,True,Paid Social,Member,Returning,Southwest,NV,Suburban,Returning Buyer,New Season Edit,Adopted,False,0,0.0,0.36,0.0585,2.47,0.0,0.23399999999999999
RUN-202411-AT-100545,RUN-202411,2024-11,2024-11-01,AT-100545,v1.0,0.22542032729214403,0.12077964453894444,0.10815837817280688,New Season Edit,0.22542032729214403,0.11726194911933716,5.31547833737592,0.99,True,73,190,60.66,1,0.856,0.756,0.454,0.725,0.711,0.606,41,True,Direct,Member,Returning,Southwest,AZ,Urban,Performance Affinity,New Season Edit,Adopted,True,0,0.0,0.81,0.0455,1.39,0.0,0.5265000000000001
RUN-202411-AT-102272,RUN-202411,2024-11,2024-11-01,AT-102272,v1.0,0.07740977410894638,0.03597129956965209,0.02707456755566066,New Season Edit,0.07740977410894638,0.050335206553285716,2.0762239971790284,0.8564928522852371,True,11,77,122.59,2,0.755,0.214,0.132,0.592,0.917,0.699,46,True,Organic,Explorer,Returning,Northeast,PA,Urban,Performance Affinity,New Season Edit,Adopted,False,0,0.0,0.36,0.0719,3.12,0.0,0.23399999999999999
RUN-202411-AT-100254,RUN-202411,2024-11,2024-11-01,AT-100254,v1.0,0.019836836231153884,0.03877791456715272,0.12977035456992608,Suppression,0.12977035456992608,0.0,0.0,0.22404592908601478,False,48,129,106.76,3,0.688,0.566,0.171,0.616,0.153,0.359,49,False,Retail Partner,Founders,New,California,CA,Suburban,New Customer,Member Access,Suppression rejected,False,0,0.0,0.44,0.0,-0.44,0.0,0.28600000000000003
RUN-202411-AT-100081,RUN-202411,2024-11,2024-11-01,AT-100081,v1.0,0.0582648497534728,0.05745836841916402,0.12250470382466887,Suppression,0.12250470382466887,0.0,0.0,0.22549905923506625,False,37,176,238.02,0,0.664,0.549,0.418,0.263,0.044,0.54,56,False,Paid Social,Explorer,New,Southwest,AZ,Urban,New Customer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202411-AT-100942,RUN-202411,2024-11,2024-11-01,AT-100942,v1.0,0.027196300846344425,0.09208495306981976,0.11163012399977083,Suppression,0.11163012399977083,0.0,0.0,0.22767397520004584,False,40,237,31.96,12,0.285,0.608,0.456,0.38,0.206,0.276,67,False,Paid Social,Explorer,New,California,CA,Urban,New Customer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202411-AT-101322,RUN-202411,2024-11,2024-11-01,AT-101322,v1.0,0.08273483970738847,0.3133298585762713,0.018256196326346872,Performance Collection,0.3133298585762713,0.29507366224992443,13.881565252896344,0.99,False,49,34,100.4,14,0.736,0.866,0.096,0.663,0.377,0.347,22,False,Paid Social,Founders,Returning,Pacific Northwest,OR,Rural,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.1339,6.08,0.0,0.26
RUN-202411-AT-100771,RUN-202411,2024-11,2024-11-01,AT-100771,v1.0,0.08516053811967526,0.11795919947567471,0.27859931305031305,Suppression,0.27859931305031305,0.0,0.0,0.19428013738993738,False,93,188,20.65,0,0.709,0.723,0.645,0.145,0.591,0.371,23,False,Direct,Explorer,New,Midwest,MN,Suburban,New Customer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202411-AT-100846,RUN-202411,2024-11,2024-11-01,AT-100846,v1.0,0.06432445296554204,0.16919767058619753,0.031410600759011746,Performance Collection,0.16919767058619753,0.13778706982718578,6.268894179635793,0.99,False,18,217,194.11,13,0.483,0.607,0.853,0.445,0.39,0.778,80,False,Paid Social,Insider,Returning,Mountain West,MT,Urban,Lifestyle Affinity,Performance Collection,Adopted,False,0,0.0,0.4,0.0938,4.14,0.0,0.26
RUN-202411-AT-102185,RUN-202411,2024-11,2024-11-01,AT-102185,v1.0,0.07257793923781372,0.2074448177940176,0.14738968515505096,Performance Collection,0.2074448177940176,0.06005513263896664,2.506668419725985,0.9557744820980323,False,69,77,228.04,12,0.649,0.81,0.24,0.36,0.349,0.563,62,False,Paid Social,Member,New,California,CA,Suburban,New Customer,Performance Collection,Modified,False,0,0.0,0.4,0.0,-0.4,2.906668419725985,0.26
RUN-202411-AT-101543,RUN-202411,2024-11,2024-11-01,AT-101543,v1.0,0.017866310809012822,0.11921191954815494,0.06290703117545197,Performance Collection,0.11921191954815494,0.05630488837270296,2.3251565972388235,0.9166969368435649,False,55,103,97.38,9,0.827,0.141,0.111,0.621,0.837,0.528,7,False,Organic,Insider,New,California,CA,Suburban,New Customer,Performance Collection,Adopted,False,0,0.0,0.4,0.0654,2.77,0.0,0.26
RUN-202411-AT-101181,RUN-202411,2024-11,2024-11-01,AT-101181,v1.0,0.14681353660058968,0.10567169044563586,0.030970591134811955,New Season Edit,0.14681353660058968,0.11584294546577772,5.246798560543644,0.99,False,37,46,277.44,10,0.415,0.412,0.403,0.387,0.612,0.663,12,False,Paid Social,Member,Returning,Pacific Northwest,ID,Suburban,Lifestyle Affinity,New Season Edit,Adopted,False,0,0.0,0.36,0.0757,3.31,0.0,0.23399999999999999
RUN-202411-AT-102227,RUN-202411,2024-11,2024-11-01,AT-102227,v1.0,0.0698350576244245,0.175095291322154,0.05848622698829534,Performance Collection,0.175095291322154,0.11660906433385868,5.24387871375876,0.99,False,55,22,69.2,7,0.776,0.4,0.314,0.245,0.302,0.472,80,False,Direct,Member,New,Pacific Northwest,ID,Urban,New Customer,Performance Collection,Adopted,False,0,0.0,0.4,0.0624,2.62,0.0,0.26
RUN-202411-AT-101293,RUN-202411,2024-11,2024-11-01,AT-101293,v1.0,0.044315482442580705,0.07902104358516528,0.06259191419866293,Performance Collection,0.07902104358516528,0.016429129386502345,0.39516986230671347,0.5011915282073545,False,5,115,96.07,2,0.754,0.511,0.266,0.343,0.478,0.444,26,False,Paid Social,Insider,Returning,Mountain West,UT,Suburban,Returning Buyer,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,0.39516986230671347,0.0
RUN-202411-AT-100104,RUN-202411,2024-11,2024-11-01,AT-100104,v1.0,0.0829309021216349,0.022206193600685906,0.09049627176428121,Suppression,0.09049627176428121,0.0,0.0,0.23190074564714375,False,39,197,296.13,8,0.645,0.455,0.33,0.057,0.407,0.608,9,False,Paid Social,Member,Returning,Northeast,NJ,Urban,Returning Buyer,Member Access,Suppression rejected,False,0,0.0,0.44,0.0,-0.44,0.0,0.28600000000000003
RUN-202411-AT-100137,RUN-202411,2024-11,2024-11-01,AT-100137,v1.0,0.10212106761856644,0.22951367418364665,0.05247479526700896,Performance Collection,0.22951367418364665,0.1770388789166377,8.168681739565265,0.99,True,60,140,182.76,13,0.356,0.621,0.309,0.612,0.412,0.37,79,True,Paid Social,Member,New,Southwest,NM,Urban,New Customer,Performance Collection,Adopted,True,0,0.0,0.85,0.093,3.65,0.0,0.5525
RUN-202411-AT-100212,RUN-202411,2024-11,2024-11-01,AT-100212,v1.0,0.042159211842610025,0.03861373840030053,0.08345249278481462,Suppression,0.08345249278481462,0.0,0.0,0.23330950144303708,False,6,239,153.24,13,0.795,0.535,0.283,0.537,0.638,0.732,63,False,Direct,Explorer,Returning,California,CA,Suburban,Lifestyle Affinity,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
